question	sent_idx	sentence	reasons	markers	nums_before	nums_after
เอเดรียนอายุมากกว่าแฮเรียตสามเท่า ส่วนแฮเรียตอายุน้อยกว่าแซ็คครึ่งหนึ่ง ถ้าตอนนี้แฮเรียตอายุ 21 ปี จงคำนวณอายุเฉลี่ยของทั้งสามคนในอีกสามปีข้างหน้า	23	Wait, so the average age in three years would be 45.	explicit_markers	Wait	1 135 2 21 24 3 42 45 63 66 90	45
เอเดรียนอายุมากกว่าแฮเรียตสามเท่า ส่วนแฮเรียตอายุน้อยกว่าแซ็คครึ่งหนึ่ง ถ้าตอนนี้แฮเรียตอายุ 21 ปี จงคำนวณอายุเฉลี่ยของทั้งสามคนในอีกสามปีข้างหน้า	24	Hmm, but let me double-check my calculations because sometimes I make mistakes in adding or multiplying.	contrastive_revision		1 135 2 21 24 3 42 45 63 66 90	
เอเดรียนอายุมากกว่าแฮเรียตสามเท่า ส่วนแฮเรียตอายุน้อยกว่าแซ็คครึ่งหนึ่ง ถ้าตอนนี้แฮเรียตอายุ 21 ปี จงคำนวณอายุเฉลี่ยของทั้งสามคนในอีกสามปีข้างหน้า	40	"But wait, the problem says ""average age of all three in three years ahead""."	explicit_markers,contrastive_revision	wait	1 135 2 21 24 3 42 45 63 66 90	
เอเดรียนอายุมากกว่าแฮเรียตสามเท่า ส่วนแฮเรียตอายุน้อยกว่าแซ็คครึ่งหนึ่ง ถ้าตอนนี้แฮเรียตอายุ 21 ปี จงคำนวณอายุเฉลี่ยของทั้งสามคนในอีกสามปีข้างหน้า	42	But let me think again.	contrastive_revision		1 135 2 21 24 3 42 45 63 66 90	
เอเดรียนอายุมากกว่าแฮเรียตสามเท่า ส่วนแฮเรียตอายุน้อยกว่าแซ็คครึ่งหนึ่ง ถ้าตอนนี้แฮเรียตอายุ 21 ปี จงคำนวณอายุเฉลี่ยของทั้งสามคนในอีกสามปีข้างหน้า	50	So the answer should be 45.	explicit_markers	should be	1 126 135 2 21 24 3 42 45 63 66 90	45
เอเดรียนอายุมากกว่าแฮเรียตสามเท่า ส่วนแฮเรียตอายุน้อยกว่าแซ็คครึ่งหนึ่ง ถ้าตอนนี้แฮเรียตอายุ 21 ปี จงคำนวณอายุเฉลี่ยของทั้งสามคนในอีกสามปีข้างหน้า	51	But let me check once more.	contrastive_revision		1 126 135 2 21 24 3 42 45 63 66 90	
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	9	So, if we can calculate Yuri and Brianna's scores based on Naomi's, and then subtract all their scores from the total, whatever's left should be Jojo's score.	explicit_markers	should be	10 17 251 68	
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	21	Wait, is that right?	explicit_markers	Wait	1 10 17 2 251 34 44 68	
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	38	Wait, let's verify each step:	explicit_markers	Wait	1 10 112 17 197 2 251 3 34 44 54 68 85	
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	49	68 + 44: 68+40 is 108, then +4 is 112. 112 + 85: 112+80=192, 192+5=197. 251 - 197: 251 - 200 = -49, but since we subtracted 3 more than 197 (200-3=197), so -49 +3= -46.	contrastive_revision		1 10 112 17 197 2 251 3 34 44 54 68 85	108 112 192 197 200 251 3 4 40 44 46 49 5 68 80 85
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	50	Wait, that can't be.	explicit_markers	Wait	1 10 108 112 17 192 197 2 200 251 3 34 4 40 44 46 49 5 54 68 80 85	
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	51	Wait, 251 - 197.	explicit_markers	Wait	1 10 108 112 17 192 197 2 200 251 3 34 4 40 44 46 49 5 54 68 80 85	197 251
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	58	But let me just make sure that I didn't misread the problem.	contrastive_revision		1 10 108 112 17 192 197 2 200 247 251 3 34 4 40 44 46 49 5 50 54 68 80 85	
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	61	So the answer should be 54.	explicit_markers	should be	1 10 108 112 17 192 197 2 200 247 251 3 34 4 40 44 46 49 5 50 54 68 80 85	54
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	64	Wait, but let me check once more.	explicit_markers,contrastive_revision	Wait	1 10 108 112 17 192 197 2 200 247 251 3 34 4 40 44 46 49 5 50 54 68 80 85	
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	65	"Sometimes when the problem says ""more than half... by 10 points,"" sometimes it could be interpreted as (Naomi + 10)/2, but that would be if it was ""10 points more than half of Naomi,"" which would be different."	contrastive_revision		1 10 108 112 17 192 197 2 200 247 251 3 34 4 40 44 46 49 5 50 54 68 80 85	10 2
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	66	"But in this case, the translation is ""Yuri's score is more than half of Naomi's score by 10 points,"" which implies that half of Naomi's score is 34, and Yuri's is 34 +10=44."	contrastive_revision		1 10 108 112 17 192 197 2 200 247 251 3 34 4 40 44 46 49 5 50 54 68 80 85	10 34 44
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	76	Wait, the problem is in Thai, but the names are Japanese.	explicit_markers,contrastive_revision	Wait	1 10 108 112 17 192 197 2 200 247 251 3 34 4 40 44 46 49 5 50 54 68 80 85	
นักเรียนสี่คนทำคะแนนในเกมกระดานได้ทั้งหมด 251 คะแนน โดยนาโอมิทำคะแนนได้ 68 คะแนน ยูริทำคะแนนได้มากกว่าครึ่งหนึ่งของคะแนนที่นาโอมิทำได้ 10 คะแนน ส่วนบริแอนนาทำคะแนนได้มากกว่านาโอมิ 17 คะแนน โจโจ้ทำคะแนนได้เท่าไหร่	78	But that's okay.	contrastive_revision		1 10 108 112 17 192 197 2 200 247 251 3 34 4 40 44 46 49 5 50 54 68 80 85	
คาร์เมนใช้เวลา 10 นาทีในการทำปริศนาอักษรไขว้และใช้เวลา 5 นาทีในการทำปริศนาซูโดกุให้เสร็จ ในช่วงสุดสัปดาห์เธอไขปริศนาอักษรไขว้ได้ 3 ปริศนาและไขปริศนาซูโดกุได้ 8 ปริศนา เธอใช้เวลาเล่นเกมเหล่านี้ไปเท่าไหร่	14	Wait, but let me check again.	explicit_markers,contrastive_revision	Wait	10 3 30 40 5 70 8	
