question	sent_idx	sentence	reasons	markers	nums_before	nums_after
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	71	But the problem didn't specify that each meal has to be exactly 1 cup; it just says the total per day is 3 cups divided into 3 meals.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	1 3
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	72	So maybe the division into meals is just that there are three feeding times, but the amount per meal can vary.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	78	But in the morning, she gave 15, which is 5 short.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	15 5
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	82	But in the first meal, each got 0.75 cups, second meal 1.25 cups.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	0.75 1.25
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	85	Wait, but that would be 15.	explicit_markers,contrastive_revision	Wait	0.75 1 1.25 15 2 20 25 3 40 5 60	15
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	86	But that contradicts.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	98	But wait, if each meal is supposed to be 1 cup per chicken, then the total for each meal is 20 cups.	explicit_markers,contrastive_revision	wait	0.75 1 1.25 15 2 20 25 3 40 5 60	1 20
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	99	So if she gave 15 in the morning (short by 5 cups), 25 in the afternoon (5 cups extra), then the last meal should be 20 cups to maintain the 3 meals of 20 cups each.	explicit_markers	should be	0.75 1 1.25 15 2 20 25 3 40 5 60	15 20 25 3 5
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	100	But the total would then be 15 +25 +20=60, which is the total needed.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	15 20 25 60
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	102	But in this scenario, even though she gave less in the first meal and more in the second, the last meal is still the regular 20 cups.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	20
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	103	However, if the question is asking how much she needs to feed in the last meal to meet the daily requirement, given that she already gave 15 and 25, then it's 60-40=20.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	15 20 25 40 60
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	107	But in that case, per chicken, they had 0.75 +1.25 =2 cups so far, needing 1 more cup.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	0.75 1 1.25 2
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	111	But maybe I'm overcomplicating this.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	117	Alternatively, if the problem is about per meal allocation, but even then, each chicken needs 3 cups total.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	3
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	123	But let me check once more.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	
温迪每天给她的每只鸡喂 3 杯含有种子、黄粉虫和蔬菜的混合鸡饲料，以帮助它们保持健康。她给鸡喂 3 顿饲料。上午，她给鸡群喂 15 杯饲料。下午，她给鸡喂 25 杯饲料。如果温迪的鸡群规模达到 20 只，则在一天中的最后一顿，她需要给鸡喂多少杯饲料？	133	But here's the thing: even though the afternoon meal was 25, which is more than the 20, the problem is about cumulative consumption.	contrastive_revision		0.75 1 1.25 15 2 20 25 3 40 5 60	20 25
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	2	Each glass is $5, but the second one is 60% of the original price.	contrastive_revision			5 60
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	6	The problem says a glass costs $5, but the second one is 60% of the original price.	contrastive_revision		16 5 60	5 60
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	7	Wait, does that mean for every two glasses, the first is $5 and the second is $5 * 60%?	explicit_markers	Wait	16 5 60	5 60
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	20	Wait, is that it?	explicit_markers	Wait	0.6 16 3 5 60 64 8	
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	21	But let me confirm again.	contrastive_revision		0.6 16 3 5 60 64 8	
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	22	"The problem says ""a glass is $5, but the second is 60% of the original price."""	contrastive_revision		0.6 16 3 5 60 64 8	5 60
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	28	But hold on, another thought.	explicit_markers,contrastive_revision	hold on	0.6 16 3 5 60 64 8	
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	35	So the answer should be $64.	explicit_markers	should be	0.6 1 16 2 24 3 4 40 5 60 64 8	64
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	36	But let me just make sure there's no other interpretation.	contrastive_revision		0.6 1 16 2 24 3 4 40 5 60 64 8	
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	38	But that would be a total of $5 + $3 + $3 + ... which for 16 glasses would be $5 + 15*$3 = $5 + $45 = $50.	contrastive_revision		0.6 1 16 2 24 3 4 40 5 60 64 8	15 16 3 45 5 50
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	39	But that's a different interpretation.	contrastive_revision		0.6 1 15 16 2 24 3 4 40 45 5 50 60 64 8	
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	40	"However, the problem specifically mentions ""the second glass is 60% of the original price."""	contrastive_revision		0.6 1 15 16 2 24 3 4 40 45 5 50 60 64 8	60
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	42	But maybe it's a promotional offer where you buy two, and the second is 60% off.	contrastive_revision		0.6 1 15 16 2 24 3 4 40 45 5 50 60 64 8	60
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	48	"Wait, but the problem states ""a glass is $5, but the second glass is 60% of the original price."""	explicit_markers,contrastive_revision	Wait	0.6 1 15 16 2 24 3 4 40 45 5 50 60 64 8	5 60
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	51	But that seems odd.	contrastive_revision		0.6 1 15 16 2 24 3 4 40 45 5 50 60 64 8	
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	53	"But that's not likely, because the problem mentions ""the second glass"" but if you're buying more than two, does that discount apply to every second glass?"	contrastive_revision		0.6 1 15 16 2 24 3 4 40 45 5 50 60 64 75 78 8	
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	54	The problem is slightly ambiguous, but given that it's presented as a pricing pattern (first is full price, second is 60% off), and since he's buying 16, which is even, then the logical conclusion is that it's paired, each pair having first at $5 and second at $3, so 8 pairs of $8 each.	contrastive_revision		0.6 1 15 16 2 24 3 4 40 45 5 50 60 64 75 78 8	16 3 5 60 8
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	62	But let me check again.	contrastive_revision		0.6 1 15 16 2 24 3 4 40 45 5 50 60 64 75 78 8	
Kylar 去商店为新公寓购买玻璃杯。一个玻璃杯 5 美元，但第二个玻璃杯售价仅为原价的 60%。Kylar 想买 16 个玻璃杯。他需要付多少钱？	63	If he buys 16 glasses, and the price is $5 for each, but every second glass is $3.	contrastive_revision		0.6 1 15 16 2 24 3 4 40 45 5 50 60 64 75 78 8	16 3 5
